MOVESScenarioID,MOVESRunID,yearID,monthID,dayID,hourID,zoneID,pollutantID,processID,sourceTypeID,regClassID,SCC,fuelTypeID,modelYearID,temperature,relHumidity,ratePerVehicle,county,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,119,16,0,0,,0,0,45.8,75.9,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,119,2,0,0,,0,0,45.8,75.9,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,118,16,0,0,,0,0,45.8,75.9,1.11E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,118,2,0,0,,0,0,45.8,75.9,0.00126274,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,115,16,0,0,,0,0,45.8,75.9,1.03E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,115,2,0,0,,0,0,45.8,75.9,2.87E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,112,16,0,0,,0,0,45.8,75.9,8.16E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,112,2,0,0,,0,0,45.8,75.9,0.00100825,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,110,16,0,0,,0,0,45.8,75.9,1.93E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,110,2,0,0,,0,0,45.8,75.9,0.00227099,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,100,16,0,0,,0,0,45.8,75.9,2.18E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,100,2,0,0,,0,0,45.8,75.9,0.00256629,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,98,2,0,0,,0,0,45.8,75.9,30.3115,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,91,2,0,0,,0,0,45.8,75.9,0.000360166,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,90,2,0,0,,0,0,45.8,75.9,27.329,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,87,16,0,0,,0,0,45.8,75.9,0.00150325,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,87,2,0,0,,0,0,45.8,75.9,0.11901,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,79,2,0,0,,0,0,45.8,75.9,0.117373,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,6,2,0,0,,0,0,45.8,75.9,0.00901118,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,5,2,0,0,,0,0,45.8,75.9,0.0118862,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,3,16,0,0,,0,0,45.8,75.9,3.77E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,3,2,0,0,,0,0,45.8,75.9,0.0977988,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,2,16,0,0,,0,0,45.8,75.9,0.000710465,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,2,2,0,0,,0,0,45.8,75.9,1.39208,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,14,530330,1,2,0,0,,0,0,45.8,75.9,0.12926,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,119,16,0,0,,0,0,44.3,77.8,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,119,2,0,0,,0,0,44.3,77.8,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,118,16,0,0,,0,0,44.3,77.8,1.32E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,118,2,0,0,,0,0,44.3,77.8,0.00146565,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,115,16,0,0,,0,0,44.3,77.8,1.37E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,115,2,0,0,,0,0,44.3,77.8,3.18E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,112,16,0,0,,0,0,44.3,77.8,9.50E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,112,2,0,0,,0,0,44.3,77.8,0.00117135,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,110,16,0,0,,0,0,44.3,77.8,2.27E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,110,2,0,0,,0,0,44.3,77.8,0.002637,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,100,16,0,0,,0,0,44.3,77.8,2.55E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,100,2,0,0,,0,0,44.3,77.8,0.00297999,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,98,2,0,0,,0,0,44.3,77.8,33.9477,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,91,2,0,0,,0,0,44.3,77.8,0.000400381,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,90,2,0,0,,0,0,44.3,77.8,30.3801,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,87,16,0,0,,0,0,44.3,77.8,0.00180313,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,87,2,0,0,,0,0,44.3,77.8,0.143227,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,79,2,0,0,,0,0,44.3,77.8,0.141202,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,6,2,0,0,,0,0,44.3,77.8,0.0107717,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,5,2,0,0,,0,0,44.3,77.8,0.0143023,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,3,16,0,0,,0,0,44.3,77.8,4.45E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,3,2,0,0,,0,0,44.3,77.8,0.115692,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,2,16,0,0,,0,0,44.3,77.8,0.000842679,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,2,2,0,0,,0,0,44.3,77.8,1.65357,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,13,530330,1,2,0,0,,0,0,44.3,77.8,0.155505,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,119,16,0,0,,0,0,42.4,80.1,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,119,2,0,0,,0,0,42.4,80.1,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,118,16,0,0,,0,0,42.4,80.1,1.48E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,118,2,0,0,,0,0,42.4,80.1,0.00158303,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,115,16,0,0,,0,0,42.4,80.1,1.95E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,115,2,0,0,,0,0,42.4,80.1,3.43E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,112,16,0,0,,0,0,42.4,80.1,1.03E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,112,2,0,0,,0,0,42.4,80.1,0.00126465,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,110,16,0,0,,0,0,42.4,80.1,2.51E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,110,2,0,0,,0,0,42.4,80.1,0.00284767,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,100,16,0,0,,0,0,42.4,80.1,2.83E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,100,2,0,0,,0,0,42.4,80.1,0.0032181,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,98,2,0,0,,0,0,42.4,80.1,34.4876,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,91,2,0,0,,0,0,42.4,80.1,0.000409789,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,90,2,0,0,,0,0,42.4,80.1,31.0993,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,87,16,0,0,,0,0,42.4,80.1,0.0018812,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,87,2,0,0,,0,0,42.4,80.1,0.1502,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,79,2,0,0,,0,0,42.4,80.1,0.147865,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,6,2,0,0,,0,0,42.4,80.1,0.0099944,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,5,2,0,0,,0,0,42.4,80.1,0.0163989,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,3,16,0,0,,0,0,42.4,80.1,4.45E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,3,2,0,0,,0,0,42.4,80.1,0.117671,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,2,16,0,0,,0,0,42.4,80.1,0.00093333,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,2,2,0,0,,0,0,42.4,80.1,1.83443,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,12,530330,1,2,0,0,,0,0,42.4,80.1,0.164264,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,119,16,0,0,,0,0,39.9,82.9,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,119,2,0,0,,0,0,39.9,82.9,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,118,16,0,0,,0,0,39.9,82.9,1.31E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,118,2,0,0,,0,0,39.9,82.9,0.00131318,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,115,16,0,0,,0,0,39.9,82.9,2.21E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,115,2,0,0,,0,0,39.9,82.9,2.98E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,112,16,0,0,,0,0,39.9,82.9,8.62E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,112,2,0,0,,0,0,39.9,82.9,0.00104736,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,110,16,0,0,,0,0,39.9,82.9,2.17E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,110,2,0,0,,0,0,39.9,82.9,0.00236054,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,100,16,0,0,,0,0,39.9,82.9,2.44E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,100,2,0,0,,0,0,39.9,82.9,0.00266753,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,98,2,0,0,,0,0,39.9,82.9,29.3302,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,91,2,0,0,,0,0,39.9,82.9,0.000353197,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,90,2,0,0,,0,0,39.9,82.9,26.8036,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,87,16,0,0,,0,0,39.9,82.9,0.00154533,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,87,2,0,0,,0,0,39.9,82.9,0.124182,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,79,2,0,0,,0,0,39.9,82.9,0.122117,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,6,2,0,0,,0,0,39.9,82.9,0.0072993,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,5,2,0,0,,0,0,39.9,82.9,0.0140548,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,3,16,0,0,,0,0,39.9,82.9,3.23E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,3,2,0,0,,0,0,39.9,82.9,0.0852289,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,2,16,0,0,,0,0,39.9,82.9,0.000714292,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,2,2,0,0,,0,0,39.9,82.9,1.40785,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,11,530330,1,2,0,0,,0,0,39.9,82.9,0.136172,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,119,16,0,0,,0,0,37.7,85.1,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,119,2,0,0,,0,0,37.7,85.1,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,118,16,0,0,,0,0,37.7,85.1,1.50E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,118,2,0,0,,0,0,37.7,85.1,0.00147406,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,115,16,0,0,,0,0,37.7,85.1,2.74E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,115,2,0,0,,0,0,37.7,85.1,3.33E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,112,16,0,0,,0,0,37.7,85.1,9.71E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,112,2,0,0,,0,0,37.7,85.1,0.00117544,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,110,16,0,0,,0,0,37.7,85.1,2.47E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,110,2,0,0,,0,0,37.7,85.1,0.0026495,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,100,16,0,0,,0,0,37.7,85.1,2.78E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,100,2,0,0,,0,0,37.7,85.1,0.0029941,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,98,2,0,0,,0,0,37.7,85.1,31.431,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,91,2,0,0,,0,0,37.7,85.1,0.000378929,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,90,2,0,0,,0,0,37.7,85.1,28.757,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,87,16,0,0,,0,0,37.7,85.1,0.00169526,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,87,2,0,0,,0,0,37.7,85.1,0.136147,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,79,2,0,0,,0,0,37.7,85.1,0.133854,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,6,2,0,0,,0,0,37.7,85.1,0.00765619,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,5,2,0,0,,0,0,37.7,85.1,0.0156978,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,3,16,0,0,,0,0,37.7,85.1,3.35E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,3,2,0,0,,0,0,37.7,85.1,0.0882225,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,2,16,0,0,,0,0,37.7,85.1,0.000754914,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,2,2,0,0,,0,0,37.7,85.1,1.48464,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,10,530330,1,2,0,0,,0,0,37.7,85.1,0.149551,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,119,16,0,0,,0,0,36.4,85.8,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,119,2,0,0,,0,0,36.4,85.8,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,118,16,0,0,,0,0,36.4,85.8,5.62E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,118,2,0,0,,0,0,36.4,85.8,0.00279222,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,115,16,0,0,,0,0,36.4,85.8,2.69E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,115,2,0,0,,0,0,36.4,85.8,9.99E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,112,16,0,0,,0,0,36.4,85.8,2.08E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,112,2,0,0,,0,0,36.4,85.8,0.00219094,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,110,16,0,0,,0,0,36.4,85.8,7.71E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,110,2,0,0,,0,0,36.4,85.8,0.00498316,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,100,16,0,0,,0,0,36.4,85.8,8.55E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,100,2,0,0,,0,0,36.4,85.8,0.00562897,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,98,2,0,0,,0,0,36.4,85.8,70.8878,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,91,2,0,0,,0,0,36.4,85.8,0.000886405,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,90,2,0,0,,0,0,36.4,85.8,67.3221,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,87,16,0,0,,0,0,36.4,85.8,0.00309225,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,87,2,0,0,,0,0,36.4,85.8,0.250255,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,79,2,0,0,,0,0,36.4,85.8,0.245678,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,6,2,0,0,,0,0,36.4,85.8,0.00935077,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,5,2,0,0,,0,0,36.4,85.8,0.0311762,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,3,16,0,0,,0,0,36.4,85.8,4.66E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,3,2,0,0,,0,0,36.4,85.8,0.126339,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,2,16,0,0,,0,0,36.4,85.8,0.00170885,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,2,2,0,0,,0,0,36.4,85.8,3.38821,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,9,530330,1,2,0,0,,0,0,36.4,85.8,0.276855,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,119,16,0,0,,0,0,36.5,85.7,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,119,2,0,0,,0,0,36.5,85.7,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,118,16,0,0,,0,0,36.5,85.7,2.78E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,118,2,0,0,,0,0,36.5,85.7,0.00272921,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,115,16,0,0,,0,0,36.5,85.7,5.13E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,115,2,0,0,,0,0,36.5,85.7,6.50E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,112,16,0,0,,0,0,36.5,85.7,1.79E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,112,2,0,0,,0,0,36.5,85.7,0.00217292,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,110,16,0,0,,0,0,36.5,85.7,4.57E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,110,2,0,0,,0,0,36.5,85.7,0.00490213,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,100,16,0,0,,0,0,36.5,85.7,5.14E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,100,2,0,0,,0,0,36.5,85.7,0.00553951,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,98,2,0,0,,0,0,36.5,85.7,72.7162,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,91,2,0,0,,0,0,36.5,85.7,0.000918714,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,90,2,0,0,,0,0,36.5,85.7,69.7041,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,87,16,0,0,,0,0,36.5,85.7,0.00316338,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,87,2,0,0,,0,0,36.5,85.7,0.247893,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,79,2,0,0,,0,0,36.5,85.7,0.245105,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,6,2,0,0,,0,0,36.5,85.7,0.00827878,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,5,2,0,0,,0,0,36.5,85.7,0.0217835,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,3,16,0,0,,0,0,36.5,85.7,4.43E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,3,2,0,0,,0,0,36.5,85.7,0.112897,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,2,16,0,0,,0,0,36.5,85.7,0.00132527,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,2,2,0,0,,0,0,36.5,85.7,2.58694,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,8,530330,1,2,0,0,,0,0,36.5,85.7,0.266888,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,119,16,0,0,,0,0,36.7,85.7,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,119,2,0,0,,0,0,36.7,85.7,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,118,16,0,0,,0,0,36.7,85.7,2.01E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,118,2,0,0,,0,0,36.7,85.7,0.00176111,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,115,16,0,0,,0,0,36.7,85.7,5.03E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,115,2,0,0,,0,0,36.7,85.7,4.79E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,112,16,0,0,,0,0,36.7,85.7,1.18E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,112,2,0,0,,0,0,36.7,85.7,0.00139644,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,110,16,0,0,,0,0,36.7,85.7,3.19E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,110,2,0,0,,0,0,36.7,85.7,0.00315754,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,100,16,0,0,,0,0,36.7,85.7,3.57E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,100,2,0,0,,0,0,36.7,85.7,0.00356772,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,98,2,0,0,,0,0,36.7,85.7,46.7079,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,91,2,0,0,,0,0,36.7,85.7,0.00059122,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,90,2,0,0,,0,0,36.7,85.7,44.869,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,87,16,0,0,,0,0,36.7,85.7,0.00187171,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,87,2,0,0,,0,0,36.7,85.7,0.147651,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,79,2,0,0,,0,0,36.7,85.7,0.145708,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,6,2,0,0,,0,0,36.7,85.7,0.00492125,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,5,2,0,0,,0,0,36.7,85.7,0.0148917,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,3,16,0,0,,0,0,36.7,85.7,2.58E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,3,2,0,0,,0,0,36.7,85.7,0.0668041,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,2,16,0,0,,0,0,36.7,85.7,0.000834669,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,2,2,0,0,,0,0,36.7,85.7,1.64031,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,7,530330,1,2,0,0,,0,0,36.7,85.7,0.1606,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,119,16,0,0,,0,0,36.8,85.7,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,119,2,0,0,,0,0,36.8,85.7,0,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,118,16,0,0,,0,0,36.8,85.7,1.14E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,118,2,0,0,,0,0,36.8,85.7,0.000443512,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,115,16,0,0,,0,0,36.8,85.7,6.21E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,115,2,0,0,,0,0,36.8,85.7,1.86E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,112,16,0,0,,0,0,36.8,85.7,3.53E-06,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,112,2,0,0,,0,0,36.8,85.7,0.000345392,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,110,16,0,0,,0,0,36.8,85.7,1.49E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,110,2,0,0,,0,0,36.8,85.7,0.000788904,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,100,16,0,0,,0,0,36.8,85.7,1.65E-05,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,100,2,0,0,,0,0,36.8,85.7,0.000890973,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,98,2,0,0,,0,0,36.8,85.7,12.2206,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,91,2,0,0,,0,0,36.8,85.7,0.000154171,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,90,2,0,0,,0,0,36.8,85.7,11.7177,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,87,16,0,0,,0,0,36.8,85.7,0.000493097,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,87,2,0,0,,0,0,36.8,85.7,0.0408488,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,79,2,0,0,,0,0,36.8,85.7,0.0399171,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,6,2,0,0,,0,0,36.8,85.7,0.0011862,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,5,2,0,0,,0,0,36.8,85.7,0.00597624,King,,,,,,,,,,,,,,,,,,
1,1,2040,1,5,6,530330,3,16,0,0,,0,0,36.8,85.7,6.95E-07,King,,,,,,,,,,,,,,,,,,
