1	0.049	0.02
2	0.005	0.03
3	0.059	0.034
4	0.0	0.064
5	0.0	0.024
6	0.0	0.0
7	0.036	0.058
8	0.049	0.018
9	0.033	0.038
10	0.036	0.026
11	0.0	0.035
12	0.0	0.008
13	0.0	0.085
14	0.0	0.006
15	0.058	0.062
16	0.01	0.025
17	0.001	0.024
18	0.0	0.04
19	0.066	0.034
20	0.01	0.052
21	0.024	0.029
22	0.032	0.01
23	0.014	0.063
24	0.012	0.147
25	0.0	0.094
26	0.016	0.043
27	0.0	0.031
28	0.0	0.0
29	0.005	0.036
30	0.0	0.025
31	0.003	0.058
32	0.0	0.061
33	0.0	0.005
34	0.053	0.06
35	0.0	0.022
36	0.028	0.049
37	0.0	0.065
38	0.0	0.01
39	0.003	0.07
40	0.0	0.015
41	0.002	0.062
42	0.046	0.025
43	0.001	0.047
44	0.0	0.0
45	0.011	0.027
46	0.0	0.017
47	0.0	0.073
48	0.008	0.054
49	0.009	0.064
50	0.034	0.031
51	0.0	0.0
52	0.066	0.028
53	0.0	0.014
54	0.0	0.057
55	0.0	0.02
56	0.0	0.012
57	0.0	0.033
58	0.018	0.037
59	0.0	0.016
60	0.0	0.026
61	0.0	0.019
62	0.0	0.034
63	0.003	0.0
64	0.0	0.012
65	0.04	0.0
66	0.006	0.02
67	0.018	0.035
68	0.056	0.007
69	0.004	0.06
70	0.03	0.038
71	0.0	0.037
72	0.0	0.0
73	0.019	0.023
74	0.0	0.051
75	0.011	0.022
76	0.0	0.047
77	0.0	0.031
78	0.0	0.024
79	0.002	0.029
80	0.0	0.023
81	0.0	0.021
82	0.0	0.03
83	0.023	0.041
84	0.0	0.027
85	0.029	0.031
86	0.003	0.045
87	0.005	0.035
88	0.004	0.033
89	0.066	0.065
90	0.021	0.053
91	0.002	0.046
92	0.001	0.01
93	0.016	0.035
94	0.0	0.038
95	0.0	0.021
96	0.0	0.038
97	0.0	0.023
98	0.026	0.042
99	0.0	0.019
100	0.008	0.0
101	0.05	0.02
102	0.035	0.029
103	0.0	0.176
104	0.0	0.0
105	0.0	0.011
106	0.0	0.111
107	0.0	0.043
108	0.0	0.077
109	0.055	0.011
110	0.0	0.025
111	0.029	0.051
112	0.0	0.079
113	0.0	0.0
114	0.0	0.013
115	0.0	0.02
116	0.0	0.0
117	0.067	0.0
118	0.0	0.068
119	0.0	0.0
120	0.0	0.038
121	0.0	0.033
122	0.0	0.009
123	0.0	0.018
124	0.0	0.0
125	0.0	0.065
126	0.005	0.0
127	0.011	0.051
128	0.026	0.023
129	0.003	0.023
130	0.0	0.022
131	0.0	0.018
132	0.0	0.036
133	0.0	0.031
134	0.0	0.035
135	0.0	0.024
136	0.067	0.0
137	0.0	0.0
138	0.0	0.037
139	0.0	0.038
140	0.0	0.053
141	0.086	0.073
142	0.0	0.016
143	0.003	0.038
144	0.0	0.032
145	0.0	0.0
146	0.0	0.02
147	0.0	0.03
148	0.0	0.004
149	0.0	0.0
150	0.0	0.0
151	0.0	0.125
152	0.0	0.022
153	0.002	0.0
154	0.0	0.109
155	0.0	0.004
156	0.0	0.0
157	0.0	0.034
158	0.095	0.0
159	0.026	0.016
160	0.0	0.0
161	0.0	0.011
162	0.003	0.015
163	0.0	0.007
164	0.0	0.0
165	0.0	0.0
166	0.004	0.024
167	0.0	0.031
168	0.008	0.026
169	0.034	0.01
170	0.056	0.015
171	0.0	0.004
172	0.011	0.017
173	0.0	0.0
174	0.0	0.026
175	0.0	0.058
176	0.003	0.024
177	0.158	0.026
178	0.0	0.0
179	0.0	0.015
180	0.0	0.054
181	0.159	0.114
182	0.005	0.009
183	0.002	0.032
184	0.002	0.018
185	0.0	0.0
186	0.0	0.046
187	0.009	0.056
188	0.025	0.083
189	0.0	0.018
190	0.003	0.062
191	0.0	0.033
192	0.08	0.022
193	0.0	0.0
194	0.008	0.101
195	0.0	0.019
196	0.0	0.0
197	0.0	0.0
198	0.0	0.0
199	0.0	0.001
200	0.022	0.0
201	0.001	0.012
202	0.0	0.048
203	0.0	0.182
204	0.0	0.0
205	0.0	0.037
206	0.0	0.053
207	0.0	0.008
208	0.042	0.0
209	0.11	0.026
210	0.0	0.017
211	0.0	0.029
212	0.0	0.065
213	0.005	0.04
214	0.06	0.0
215	0.0	0.0
216	0.0	0.091
217	0.0	0.061
218	0.0	0.029
219	0.0	0.021
220	0.0	0.014
221	0.0	0.016
222	0.0	0.0
223	0.0	0.0
224	0.0	0.008
