w_geocode,Base,Zone,ParcelID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Maingate,3352,3022,19,21,23,25,27,30,32,34,36,38,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM Central,3353,1,211,234,258,281,304,328,351,374,397,421,444,443,443,442,441,441,440,439,438,438,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM South,3355,3023,22,24,27,29,31,34,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5.31E+14,JBLM East,3356,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.31E+14,JBLM East,3356,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.31E+14,JBLM East,3356,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.31E+14,JBLM East,3356,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.31E+14,JBLM East,3356,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.31E+14,JBLM East,3356,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.31E+14,JBLM East,3356,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.31E+14,JBLM East,3356,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.31E+14,JBLM East,3356,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.31E+14,JBLM East,3356,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.30E+14,Bangor_North,3496,275679,18,18,18,17,17,17,17,17,16,16,16,16,16,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
5.30E+14,Bangor_North,3496,275679,18,18,18,17,17,17,17,17,16,16,16,16,16,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
5.30E+14,Bangor_North,3496,275679,18,18,18,17,17,17,17,17,16,16,16,16,16,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
5.30E+14,Bangor_North,3496,275679,18,18,18,17,17,17,17,17,16,16,16,16,16,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
5.30E+14,Bangor_North,3496,275679,18,18,18,17,17,17,17,17,16,16,16,16,16,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
5.30E+14,Bangor_North,3496,275679,18,18,18,17,17,17,17,17,16,16,16,16,16,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
